timeTag,wId,devId,locId,deepId,runTimes,devStatus,dataName1,devSpeed,dataUnit1,dataName2,devDeep,dataUnit2,dataName3,dataTemp,dataUnit3,dataName4,dataConv,dataUnit4,dataName5,dataP,dataUnit5,dataName6,dataSal,dataUnit6,dataName7,dataSV,dataUnit7,dataName8,dataPH,dataUnit8,dataName9,dataZ,dataUnit9,dataName10,dataY,dataUnit10,iatitude,longitude,shipSpeed,oceanDeep
2020-09-14T13:39:06.109Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,31.1466,米,仪器速度,-1.21,米/秒,温度,21.013,℃,电导率,0.219,S/m,压力,31.321,bar,盐度,0.5483,psu,声速,1477.84,m/s,PH值,4.91763,,浊度,0,ug/l,叶绿素,-0.1672,ug/l,,,,
2020-09-14T13:39:06.151Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,31.067,米,仪器速度,-1.89,米/秒,温度,20.683,℃,电导率,1.049,S/m,压力,31.241,bar,盐度,0.9393,psu,声速,1485.94,m/s,PH值,71.0658,,浊度,0,ug/l,叶绿素,4.3016,ug/l,,,,
2020-09-14T13:39:06.193Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,30.9994,米,仪器速度,-1.61,米/秒,温度,20.672,℃,电导率,0.999,S/m,压力,31.173,bar,盐度,0.1513,psu,声速,1480.69,m/s,PH值,51.3499,,浊度,0,ug/l,叶绿素,6.9996,ug/l,,,,
2020-09-14T13:39:06.236Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,30.9477,米,仪器速度,-1.2,米/秒,温度,20.605,℃,电导率,0.659,S/m,压力,31.121,bar,盐度,0.9653,psu,声速,1485.95,m/s,PH值,23.2794,,浊度,0,ug/l,叶绿素,0.2736,ug/l,,,,
2020-09-14T13:39:06.278Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,30.896,米,仪器速度,-1.23,米/秒,温度,21.137,℃,电导率,0.659,S/m,压力,31.069,bar,盐度,0.0753,psu,声速,1484.39,m/s,PH值,-0.707214,,浊度,0,ug/l,叶绿素,3.8304,ug/l,,,,
2020-09-14T13:39:06.320Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,30.8214,米,仪器速度,-1.78,米/秒,温度,21.194,℃,电导率,0.759,S/m,压力,30.994,bar,盐度,0.6393,psu,声速,1485.44,m/s,PH值,62.3935,,浊度,0,ug/l,叶绿素,1.0184,ug/l,,,,
2020-09-14T13:39:06.363Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,30.7528,米,仪器速度,-1.6,米/秒,温度,20.401,℃,电导率,0.779,S/m,压力,30.925,bar,盐度,0.6323,psu,声速,1479.31,m/s,PH值,75.3986,,浊度,0,ug/l,叶绿素,1.026,ug/l,,,,
2020-09-14T13:39:06.404Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,30.6733,米,仪器速度,-1.94,米/秒,温度,20.463,℃,电导率,0.809,S/m,压力,30.845,bar,盐度,0.8903,psu,声速,1478.97,m/s,PH值,2.94027,,浊度,0,ug/l,叶绿素,5.738,ug/l,,,,
2020-09-14T13:39:06.447Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,30.6146,米,仪器速度,-1.36,米/秒,温度,21.1,℃,电导率,0.459,S/m,压力,30.786,bar,盐度,0.5313,psu,声速,1477.58,m/s,PH值,7.62738,,浊度,0,ug/l,叶绿素,6.688,ug/l,,,,
2020-09-14T13:39:06.487Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,30.5669,米,仪器速度,-1.19,米/秒,温度,20.496,℃,电导率,0.279,S/m,压力,30.738,bar,盐度,0.4473,psu,声速,1479,m/s,PH值,18.9145,,浊度,0,ug/l,叶绿素,0.342,ug/l,,,,
2020-09-14T13:39:06.530Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,30.4923,米,仪器速度,-1.73,米/秒,温度,20.491,℃,电导率,1.059,S/m,压力,30.663,bar,盐度,0.1883,psu,声速,1486.32,m/s,PH值,57.9253,,浊度,0,ug/l,叶绿素,4.4764,ug/l,,,,
2020-09-14T13:39:06.571Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,30.4346,米,仪器速度,-1.41,米/秒,温度,21.176,℃,电导率,0.969,S/m,压力,30.605,bar,盐度,0.7063,psu,声速,1477.8,m/s,PH值,71.8117,,浊度,0,ug/l,叶绿素,-0.114,ug/l,,,,
2020-09-14T13:39:06.613Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,30.375,米,仪器速度,-1.42,米/秒,温度,21.159,℃,电导率,0.979,S/m,压力,30.545,bar,盐度,0.1843,psu,声速,1477.43,m/s,PH值,58.0346,,浊度,0,ug/l,叶绿素,4.446,ug/l,,,,
2020-09-14T13:39:06.656Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,30.2994,米,仪器速度,-1.76,米/秒,温度,21.27,℃,电导率,0.179,S/m,压力,30.469,bar,盐度,0.3353,psu,声速,1478.14,m/s,PH值,32.3141,,浊度,0,ug/l,叶绿素,4.9856,ug/l,,,,
2020-09-14T13:39:06.697Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,30.2377,米,仪器速度,-1.5,米/秒,温度,20.409,℃,电导率,1.019,S/m,压力,30.407,bar,盐度,1.0323,psu,声速,1478,m/s,PH值,69.4819,,浊度,0,ug/l,叶绿素,6.6196,ug/l,,,,
2020-09-14T13:39:06.739Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,30.1582,米,仪器速度,-1.89,米/秒,温度,20.987,℃,电导率,1.099,S/m,压力,30.327,bar,盐度,0.5573,psu,声速,1482.83,m/s,PH值,70.2135,,浊度,0,ug/l,叶绿素,6.916,ug/l,,,,
2020-09-14T13:39:06.782Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,30.0776,米,仪器速度,-1.87,米/秒,温度,21.013,℃,电导率,0.749,S/m,压力,30.246,bar,盐度,0.7693,psu,声速,1484.18,m/s,PH值,64.2766,,浊度,0,ug/l,叶绿素,3.5416,ug/l,,,,
2020-09-14T13:39:06.823Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,30.0219,米,仪器速度,-1.36,米/秒,温度,20.377,℃,电导率,0.889,S/m,压力,30.19,bar,盐度,0.6923,psu,声速,1485.91,m/s,PH值,26.3758,,浊度,0,ug/l,叶绿素,6.992,ug/l,,,,
2020-09-14T13:39:06.866Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,29.9533,米,仪器速度,-1.6,米/秒,温度,21.114,℃,电导率,0.259,S/m,压力,30.121,bar,盐度,0.8303,psu,声速,1478.31,m/s,PH值,64.5411,,浊度,0,ug/l,叶绿素,5.4416,ug/l,,,,
2020-09-14T13:39:06.909Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,29.9056,米,仪器速度,-1.11,米/秒,温度,20.33,℃,电导率,0.439,S/m,压力,30.073,bar,盐度,0.9573,psu,声速,1481.76,m/s,PH值,67.2876,,浊度,0,ug/l,叶绿素,-0.2128,ug/l,,,,
2020-09-14T13:39:06.950Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,29.835,米,仪器速度,-1.72,米/秒,温度,21.236,℃,电导率,0.399,S/m,压力,30.002,bar,盐度,0.0883,psu,声速,1484.85,m/s,PH值,42.7148,,浊度,0,ug/l,叶绿素,0.9956,ug/l,,,,
2020-09-14T13:39:06.991Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,29.7833,米,仪器速度,-1.26,米/秒,温度,20.969,℃,电导率,0.629,S/m,压力,29.95,bar,盐度,0.8383,psu,声速,1483.34,m/s,PH值,12.3301,,浊度,0,ug/l,叶绿素,2.4092,ug/l,,,,
2020-09-14T13:39:07.034Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,29.7296,米,仪器速度,-1.25,米/秒,温度,20.572,℃,电导率,1.139,S/m,压力,29.896,bar,盐度,1.0113,psu,声速,1478.41,m/s,PH值,57.4065,,浊度,0,ug/l,叶绿素,4.3168,ug/l,,,,
2020-09-14T13:39:07.075Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,29.658,米,仪器速度,-1.75,米/秒,温度,21.147,℃,电导率,0.229,S/m,压力,29.824,bar,盐度,0.1243,psu,声速,1485.07,m/s,PH值,73.2308,,浊度,0,ug/l,叶绿素,2.6448,ug/l,,,,
2020-09-14T13:39:07.117Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,29.5834,米,仪器速度,-1.78,米/秒,温度,20.345,℃,电导率,0.429,S/m,压力,29.749,bar,盐度,1.0263,psu,声速,1486.35,m/s,PH值,53.2454,,浊度,0,ug/l,叶绿素,2.66,ug/l,,,,
2020-09-14T13:39:07.159Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,29.5248,米,仪器速度,-1.4,米/秒,温度,20.301,℃,电导率,0.979,S/m,压力,29.69,bar,盐度,0.9973,psu,声速,1478.42,m/s,PH值,27.8972,,浊度,0,ug/l,叶绿素,1.862,ug/l,,,,
2020-09-14T13:39:07.201Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,29.4562,米,仪器速度,-1.63,米/秒,温度,20.317,℃,电导率,0.529,S/m,压力,29.621,bar,盐度,1.0393,psu,声速,1485.43,m/s,PH值,64.2176,,浊度,0,ug/l,叶绿素,1.1172,ug/l,,,,
2020-09-14T13:39:07.243Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,29.4015,米,仪器速度,-1.3,米/秒,温度,20.367,℃,电导率,0.469,S/m,压力,29.566,bar,盐度,0.9813,psu,声速,1478.5,m/s,PH值,69.4537,,浊度,0,ug/l,叶绿素,4.0508,ug/l,,,,
2020-09-14T13:39:07.285Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,29.3209,米,仪器速度,-1.92,米/秒,温度,20.88,℃,电导率,0.449,S/m,压力,29.485,bar,盐度,0.4913,psu,声速,1484.61,m/s,PH值,5.72167,,浊度,0,ug/l,叶绿素,3.4504,ug/l,,,,
2020-09-14T13:39:07.327Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,29.2454,米,仪器速度,-1.8,米/秒,温度,20.783,℃,电导率,0.979,S/m,压力,29.409,bar,盐度,0.4253,psu,声速,1478.35,m/s,PH值,75.1129,,浊度,0,ug/l,叶绿素,5.2592,ug/l,,,,
2020-09-14T13:39:07.370Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,29.1897,米,仪器速度,-1.3,米/秒,温度,21.009,℃,电导率,1.059,S/m,压力,29.353,bar,盐度,0.9423,psu,声速,1477.24,m/s,PH值,75.5219,,浊度,0,ug/l,叶绿素,4.0812,ug/l,,,,
2020-09-14T13:39:07.412Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,29.135,米,仪器速度,-1.3,米/秒,温度,21.127,℃,电导率,1.109,S/m,压力,29.298,bar,盐度,0.9533,psu,声速,1480.23,m/s,PH值,74.5965,,浊度,0,ug/l,叶绿素,2.7968,ug/l,,,,
2020-09-14T13:39:07.454Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,29.0793,米,仪器速度,-1.33,米/秒,温度,21.2,℃,电导率,0.829,S/m,压力,29.242,bar,盐度,0.8183,psu,声速,1478.18,m/s,PH值,6.43888,,浊度,0,ug/l,叶绿素,1.4364,ug/l,,,,
2020-09-14T13:39:07.496Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,29.0256,米,仪器速度,-1.28,米/秒,温度,21.284,℃,电导率,0.549,S/m,压力,29.188,bar,盐度,0.7873,psu,声速,1483.52,m/s,PH值,12.7236,,浊度,0,ug/l,叶绿素,4.0128,ug/l,,,,
2020-09-14T13:39:07.538Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,28.9759,米,仪器速度,-1.18,米/秒,温度,20.865,℃,电导率,0.419,S/m,压力,29.138,bar,盐度,1.0223,psu,声速,1478.22,m/s,PH值,46.98,,浊度,0,ug/l,叶绿素,1.558,ug/l,,,,
2020-09-14T13:39:07.580Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,28.9152,米,仪器速度,-1.44,米/秒,温度,20.388,℃,电导率,0.779,S/m,压力,29.077,bar,盐度,0.1183,psu,声速,1482.45,m/s,PH值,1.65825,,浊度,0,ug/l,叶绿素,6.6272,ug/l,,,,
2020-09-14T13:39:07.622Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,28.8546,米,仪器速度,-1.44,米/秒,温度,21.187,℃,电导率,0.639,S/m,压力,29.016,bar,盐度,0.6163,psu,声速,1479.37,m/s,PH值,7.6729,,浊度,0,ug/l,叶绿素,2.508,ug/l,,,,
2020-09-14T13:39:07.663Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,28.7999,米,仪器速度,-1.33,米/秒,温度,20.373,℃,电导率,0.519,S/m,压力,28.961,bar,盐度,0.1893,psu,声速,1482.94,m/s,PH值,52.593,,浊度,0,ug/l,叶绿素,1.8012,ug/l,,,,
2020-09-14T13:39:07.706Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,28.7303,米,仪器速度,-1.62,米/秒,温度,20.416,℃,电导率,0.979,S/m,压力,28.891,bar,盐度,0.5333,psu,声速,1482.95,m/s,PH值,54.7703,,浊度,0,ug/l,叶绿素,6.764,ug/l,,,,
2020-09-14T13:39:07.747Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,28.6527,米,仪器速度,-1.89,米/秒,温度,20.382,℃,电导率,0.329,S/m,压力,28.813,bar,盐度,0.2293,psu,声速,1480.18,m/s,PH值,24.1257,,浊度,0,ug/l,叶绿素,0.3268,ug/l,,,,
2020-09-14T13:39:07.790Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,28.5791,米,仪器速度,-1.71,米/秒,温度,21.147,℃,电导率,0.569,S/m,压力,28.739,bar,盐度,0.1213,psu,声速,1483.17,m/s,PH值,44.8804,,浊度,0,ug/l,叶绿素,6.7108,ug/l,,,,
2020-09-14T13:39:07.831Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,28.4986,米,仪器速度,-1.96,米/秒,温度,20.757,℃,电导率,0.199,S/m,压力,28.658,bar,盐度,0.7553,psu,声速,1480,m/s,PH值,39.178,,浊度,0,ug/l,叶绿素,0.6992,ug/l,,,,
2020-09-14T13:39:07.873Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,28.429,米,仪器速度,-1.66,米/秒,温度,20.43,℃,电导率,0.819,S/m,压力,28.588,bar,盐度,0.3613,psu,声速,1486.46,m/s,PH值,72.7243,,浊度,0,ug/l,叶绿素,2.4244,ug/l,,,,
2020-09-14T13:39:07.915Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,28.3484,米,仪器速度,-1.92,米/秒,温度,20.312,℃,电导率,0.819,S/m,压力,28.507,bar,盐度,0.3113,psu,声速,1486.19,m/s,PH值,22.9403,,浊度,0,ug/l,叶绿素,0.1976,ug/l,,,,
2020-09-14T13:39:07.957Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,28.2669,米,仪器速度,-1.94,米/秒,温度,20.939,℃,电导率,0.539,S/m,压力,28.425,bar,盐度,0.3443,psu,声速,1481.5,m/s,PH值,20.7309,,浊度,0,ug/l,叶绿素,6.6272,ug/l,,,,
2020-09-14T13:39:07.999Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,28.2003,米,仪器速度,-1.59,米/秒,温度,21.015,℃,电导率,0.319,S/m,压力,28.358,bar,盐度,0.3163,psu,声速,1486.06,m/s,PH值,65.1167,,浊度,0,ug/l,叶绿素,1.976,ug/l,,,,
2020-09-14T13:39:08.042Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,28.1336,米,仪器速度,-1.55,米/秒,温度,20.685,℃,电导率,0.699,S/m,压力,28.291,bar,盐度,0.1193,psu,声速,1478.29,m/s,PH值,21.4346,,浊度,0,ug/l,叶绿素,5.8444,ug/l,,,,
2020-09-14T13:39:08.084Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,28.077,米,仪器速度,-1.35,米/秒,温度,21.037,℃,电导率,0.839,S/m,压力,28.234,bar,盐度,0.3403,psu,声速,1481.01,m/s,PH值,1.45686,,浊度,0,ug/l,叶绿素,1.1248,ug/l,,,,
2020-09-14T13:39:08.127Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,28.0084,米,仪器速度,-1.6,米/秒,温度,21.05,℃,电导率,0.969,S/m,压力,28.165,bar,盐度,0.6513,psu,声速,1481.15,m/s,PH值,11.0238,,浊度,0,ug/l,叶绿素,0.4712,ug/l,,,,
2020-09-14T13:39:08.168Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,27.9457,米,仪器速度,-1.53,米/秒,温度,21.203,℃,电导率,0.769,S/m,压力,28.102,bar,盐度,0.7003,psu,声速,1478.71,m/s,PH值,10.7357,,浊度,0,ug/l,叶绿素,6.2244,ug/l,,,,
2020-09-14T13:39:08.210Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,27.8672,米,仪器速度,-1.87,米/秒,温度,20.673,℃,电导率,1.119,S/m,压力,28.023,bar,盐度,0.0923,psu,声速,1486.37,m/s,PH值,45.1192,,浊度,0,ug/l,叶绿素,2.318,ug/l,,,,
2020-09-14T13:39:08.252Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,27.8125,米,仪器速度,-1.3,米/秒,温度,20.455,℃,电导率,0.639,S/m,压力,27.968,bar,盐度,0.7133,psu,声速,1485.26,m/s,PH值,27.3564,,浊度,0,ug/l,叶绿素,4.484,ug/l,,,,
2020-09-14T13:39:08.293Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,27.7638,米,仪器速度,-1.19,米/秒,温度,21.027,℃,电导率,0.719,S/m,压力,27.919,bar,盐度,0.8153,psu,声速,1481.1,m/s,PH值,0.715393,,浊度,0,ug/l,叶绿素,4.6588,ug/l,,,,
2020-09-14T13:39:08.335Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,27.6931,米,仪器速度,-1.68,米/秒,温度,21.255,℃,电导率,0.869,S/m,压力,27.848,bar,盐度,0.3803,psu,声速,1484.5,m/s,PH值,56.0841,,浊度,0,ug/l,叶绿素,1.5276,ug/l,,,,
2020-09-14T13:39:08.378Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,27.6225,米,仪器速度,-1.64,米/秒,温度,20.428,℃,电导率,0.489,S/m,压力,27.777,bar,盐度,0.7633,psu,声速,1478.66,m/s,PH值,43.85,,浊度,0,ug/l,叶绿素,3.3136,ug/l,,,,
2020-09-14T13:39:08.419Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,27.542,米,仪器速度,-1.96,米/秒,温度,20.901,℃,电导率,1.119,S/m,压力,27.696,bar,盐度,0.0843,psu,声速,1482.28,m/s,PH值,44.8274,,浊度,0,ug/l,叶绿素,3.1084,ug/l,,,,
2020-09-14T13:39:08.461Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,27.4694,米,仪器速度,-1.73,米/秒,温度,20.678,℃,电导率,0.859,S/m,压力,27.623,bar,盐度,0.7603,psu,声速,1483.91,m/s,PH值,60.7616,,浊度,0,ug/l,叶绿素,3.9216,ug/l,,,,
2020-09-14T13:39:08.503Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,27.4097,米,仪器速度,-1.42,米/秒,温度,20.417,℃,电导率,0.389,S/m,压力,27.563,bar,盐度,0.9113,psu,声速,1482.18,m/s,PH值,42.2978,,浊度,0,ug/l,叶绿素,3.572,ug/l,,,,
2020-09-14T13:39:08.546Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,27.3461,米,仪器速度,-1.48,米/秒,温度,21.219,℃,电导率,0.899,S/m,压力,27.499,bar,盐度,0.8063,psu,声速,1486.36,m/s,PH值,40.166,,浊度,0,ug/l,叶绿素,3.2832,ug/l,,,,
2020-09-14T13:39:08.588Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,27.2954,米,仪器速度,-1.21,米/秒,温度,20.739,℃,电导率,0.289,S/m,压力,27.448,bar,盐度,0.4063,psu,声速,1478.03,m/s,PH值,5.20066,,浊度,0,ug/l,叶绿素,4.9248,ug/l,,,,
2020-09-14T13:39:08.630Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,27.2268,米,仪器速度,-1.63,米/秒,温度,20.758,℃,电导率,0.879,S/m,压力,27.379,bar,盐度,0.8073,psu,声速,1478.34,m/s,PH值,41.4821,,浊度,0,ug/l,叶绿素,3.9976,ug/l,,,,
2020-09-14T13:39:08.673Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,27.1741,米,仪器速度,-1.23,米/秒,温度,20.93,℃,电导率,0.179,S/m,压力,27.326,bar,盐度,0.5733,psu,声速,1482.81,m/s,PH值,19.2727,,浊度,0,ug/l,叶绿素,3.154,ug/l,,,,
2020-09-14T13:39:08.714Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,27.1015,米,仪器速度,-1.77,米/秒,温度,21.272,℃,电导率,0.629,S/m,压力,27.253,bar,盐度,0.3413,psu,声速,1480.01,m/s,PH值,24.5364,,浊度,0,ug/l,叶绿素,2.2648,ug/l,,,,
2020-09-14T13:39:08.756Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,27.0269,米,仪器速度,-1.78,米/秒,温度,20.532,℃,电导率,0.239,S/m,压力,27.178,bar,盐度,0.6053,psu,声速,1484.43,m/s,PH值,64.4993,,浊度,0,ug/l,叶绿素,2.4928,ug/l,,,,
2020-09-14T13:39:08.799Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,26.9623,米,仪器速度,-1.5,米/秒,温度,20.999,℃,电导率,0.709,S/m,压力,27.113,bar,盐度,0.7283,psu,声速,1486.56,m/s,PH值,-1.48697,,浊度,0,ug/l,叶绿素,4.6436,ug/l,,,,
2020-09-14T13:39:08.841Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,26.8887,米,仪器速度,-1.75,米/秒,温度,20.752,℃,电导率,0.279,S/m,压力,27.039,bar,盐度,0.3613,psu,声速,1486.47,m/s,PH值,40.4966,,浊度,0,ug/l,叶绿素,3.8836,ug/l,,,,
2020-09-14T13:39:08.882Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,26.8101,米,仪器速度,-1.92,米/秒,温度,20.491,℃,电导率,0.669,S/m,压力,26.96,bar,盐度,0.1033,psu,声速,1481.39,m/s,PH值,67.3282,,浊度,0,ug/l,叶绿素,-0.228,ug/l,,,,
2020-09-14T13:39:08.924Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,26.7574,米,仪器速度,-1.25,米/秒,温度,21.254,℃,电导率,0.849,S/m,压力,26.907,bar,盐度,0.6923,psu,声速,1479.98,m/s,PH值,33.0523,,浊度,0,ug/l,叶绿素,6.726,ug/l,,,,
2020-09-14T13:39:08.966Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,26.6938,米,仪器速度,-1.52,米/秒,温度,21.017,℃,电导率,1.129,S/m,压力,26.843,bar,盐度,0.4573,psu,声速,1479.43,m/s,PH值,24.5258,,浊度,0,ug/l,叶绿素,1.33,ug/l,,,,
2020-09-14T13:39:09.008Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,26.6123,米,仪器速度,-1.94,米/秒,温度,20.301,℃,电导率,0.369,S/m,压力,26.761,bar,盐度,0.7333,psu,声速,1483.7,m/s,PH值,38.3172,,浊度,0,ug/l,叶绿素,3.7164,ug/l,,,,
2020-09-14T13:39:09.050Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,26.5506,米,仪器速度,-1.47,米/秒,温度,20.797,℃,电导率,1.129,S/m,压力,26.699,bar,盐度,0.1113,psu,声速,1478.82,m/s,PH值,47.6848,,浊度,0,ug/l,叶绿素,1.4668,ug/l,,,,
2020-09-14T13:39:09.093Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,26.478,米,仪器速度,-1.69,米/秒,温度,20.888,℃,电导率,0.669,S/m,压力,26.626,bar,盐度,0.8573,psu,声速,1482.51,m/s,PH值,44.8001,,浊度,0,ug/l,叶绿素,6.7868,ug/l,,,,
2020-09-14T13:39:09.135Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,26.4154,米,仪器速度,-1.49,米/秒,温度,20.999,℃,电导率,0.569,S/m,压力,26.563,bar,盐度,0.8443,psu,声速,1477.16,m/s,PH值,2.0344,,浊度,0,ug/l,叶绿素,7.1668,ug/l,,,,
2020-09-14T13:39:09.177Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,26.3577,米,仪器速度,-1.37,米/秒,温度,20.711,℃,电导率,0.229,S/m,压力,26.505,bar,盐度,0.3143,psu,声速,1481.97,m/s,PH值,36.3353,,浊度,0,ug/l,叶绿素,3.5036,ug/l,,,,
2020-09-14T13:39:09.220Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,26.302,米,仪器速度,-1.29,米/秒,温度,20.415,℃,电导率,1.089,S/m,压力,26.449,bar,盐度,0.8473,psu,声速,1485.66,m/s,PH值,36.4283,,浊度,0,ug/l,叶绿素,4.864,ug/l,,,,
2020-09-14T13:39:09.261Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,26.2513,米,仪器速度,-1.24,米/秒,温度,21.238,℃,电导率,0.959,S/m,压力,26.398,bar,盐度,0.6743,psu,声速,1486.36,m/s,PH值,69.506,,浊度,0,ug/l,叶绿素,5.5708,ug/l,,,,
2020-09-14T13:39:09.302Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,26.1837,米,仪器速度,-1.65,米/秒,温度,20.713,℃,电导率,0.329,S/m,压力,26.33,bar,盐度,1.0323,psu,声速,1480.3,m/s,PH值,39.9043,,浊度,0,ug/l,叶绿素,2.2496,ug/l,,,,
2020-09-14T13:39:09.344Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,26.128,米,仪器速度,-1.33,米/秒,温度,20.812,℃,电导率,0.929,S/m,压力,26.274,bar,盐度,0.6393,psu,声速,1477.45,m/s,PH值,69.5156,,浊度,0,ug/l,叶绿素,4.2104,ug/l,,,,
2020-09-14T13:39:09.387Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,26.0614,米,仪器速度,-1.55,米/秒,温度,21.293,℃,电导率,0.449,S/m,压力,26.207,bar,盐度,0.9903,psu,声速,1477.96,m/s,PH值,76.4712,,浊度,0,ug/l,叶绿素,5.7836,ug/l,,,,
2020-09-14T13:39:09.428Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,25.9997,米,仪器速度,-1.5,米/秒,温度,21.27,℃,电导率,0.869,S/m,压力,26.145,bar,盐度,0.4923,psu,声速,1482.32,m/s,PH值,46.6719,,浊度,0,ug/l,叶绿素,6.6272,ug/l,,,,
2020-09-14T13:39:09.470Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,25.9321,米,仪器速度,-1.61,米/秒,温度,21.129,℃,电导率,0.559,S/m,压力,26.077,bar,盐度,0.8793,psu,声速,1480.77,m/s,PH值,35.1729,,浊度,0,ug/l,叶绿素,4.3852,ug/l,,,,
2020-09-14T13:39:09.513Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,25.8635,米,仪器速度,-1.6,米/秒,温度,20.523,℃,电导率,0.269,S/m,压力,26.008,bar,盐度,0.7673,psu,声速,1481.41,m/s,PH值,33.963,,浊度,0,ug/l,叶绿素,2.1888,ug/l,,,,
2020-09-14T13:39:09.555Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,25.8038,米,仪器速度,-1.42,米/秒,温度,21.268,℃,电导率,0.399,S/m,压力,25.948,bar,盐度,1.0493,psu,声速,1482.92,m/s,PH值,4.4728,,浊度,0,ug/l,叶绿素,6.3764,ug/l,,,,
